Frame	Objetos_Detectados	IDs_Confirmados	IDs_Unicos	En_Zonas	Cruzaron_Lineas
1	41	39	39	6	0
2	40	38	39	6	0
3	39	36	39	6	0
4	39	36	39	6	0
5	37	35	39	6	0
6	38	36	41	8	0
7	38	36	42	8	0
8	39	37	42	8	0
9	39	38	43	8	0
10	39	37	43	8	0
11	40	39	45	9	0
12	39	37	45	9	0
13	38	36	45	9	0
14	39	38	45	9	0
15	39	37	45	9	0
16	39	36	45	9	0
17	37	35	45	9	0
18	37	36	46	9	0
19	36	35	46	9	0
20	37	35	46	9	0
21	37	36	46	9	0
22	37	36	47	9	0
23	37	35	47	9	0
24	38	37	47	9	0
25	39	38	48	9	0
26	39	37	48	9	0
27	40	39	49	9	0
28	37	36	49	9	0
29	36	36	49	9	0
30	36	36	49	9	0
31	38	37	50	10	0
32	38	36	50	10	0
